zip;primary_city;state;latitude;longitude;country
52647;Olds;IA;41.13;-91.54;US
52648;Pilot Grove;IA;40.76;-91.53;US
52649;Salem;IA;40.85;-91.62;US
52650;Sperry;IA;40.95;-91.15;US
52651;Stockport;IA;40.85;-91.83;US
52652;Swedesburg;IA;41.1;-91.55;US
52653;Wapello;IA;41.17;-91.18;US
52654;Wayland;IA;41.14;-91.65;US
52655;West Burlington;IA;40.82;-91.17;US
52656;West Point;IA;40.71;-91.45;US
52657;Saint Paul;IA;40.76;-91.51;US
52658;Wever;IA;40.71;-91.23;US
52659;Winfield;IA;41.12;-91.43;US
52660;Yarmouth;IA;41.03;-91.31;US
52701;Andover;IA;41.97;-90.25;US
52720;Atalissa;IA;41.57;-91.16;US
52721;Bennett;IA;41.73;-90.97;US
52722;Bettendorf;IA;41.56;-90.47;US
52726;Blue Grass;IA;41.5;-90.76;US
52727;Bryant;IA;41.96;-90.33;US
52728;Buffalo;IA;41.46;-90.71;US
52729;Calamus;IA;41.82;-90.75;US
52730;Camanche;IA;41.79;-90.27;US
52731;Charlotte;IA;41.96;-90.46;US
52732;Clinton;IA;41.84;-90.23;US
52733;Clinton;IA;41.84;-90.23;US
52734;Clinton;IA;41.84;-90.18;US
52736;Clinton;IA;41.84;-90.23;US
52737;Columbus City;IA;41.25;-91.37;US
52738;Columbus Junction;IA;41.27;-91.36;US
52739;Conesville;IA;41.38;-91.34;US
52742;De Witt;IA;41.82;-90.54;US
52745;Dixon;IA;41.74;-90.78;US
52746;Donahue;IA;41.69;-90.67;US
52747;Durant;IA;41.6;-90.9;US
52748;Eldridge;IA;41.63;-90.57;US
52749;Fruitland;IA;41.34;-91.12;US
52750;Goose Lake;IA;41.96;-90.38;US
52751;Grand Mound;IA;41.82;-90.64;US
52752;Grandview;IA;41.27;-91.18;US
52753;Le Claire;IA;41.59;-90.36;US
52754;Letts;IA;41.33;-91.23;US
52755;Lone Tree;IA;41.48;-91.42;US
52756;Long Grove;IA;41.69;-90.58;US
52757;Low Moor;IA;41.8;-90.35;US
52758;Mc Causland;IA;41.74;-90.44;US
52759;Montpelier;IA;41.46;-90.8;US
52760;Moscow;IA;41.58;-91.08;US
52761;Muscatine;IA;41.41;-91.07;US
52765;New Liberty;IA;41.71;-90.87;US
52766;Nichols;IA;41.47;-91.3;US
52767;Pleasant Valley;IA;41.56;-90.41;US
52768;Princeton;IA;41.67;-90.35;US
52769;Stockton;IA;41.59;-90.85;US
52771;Teeds Grove;IA;42.01;-90.25;US
52772;Tipton;IA;41.77;-91.12;US
52773;Walcott;IA;41.59;-90.77;US
52774;Welton;IA;41.91;-90.59;US
52776;West Liberty;IA;41.57;-91.26;US
52777;Wheatland;IA;41.83;-90.83;US
52778;Wilton;IA;41.58;-91.02;US
52801;Davenport;IA;41.55;-90.6;US
52802;Davenport;IA;41.55;-90.6;US
52803;Davenport;IA;41.55;-90.6;US
52804;Davenport;IA;41.55;-90.6;US
52805;Davenport;IA;41.55;-90.6;US
52806;Davenport;IA;41.55;-90.6;US
52807;Davenport;IA;41.55;-90.6;US
52808;Davenport;IA;41.55;-90.6;US
52809;Davenport;IA;41.55;-90.6;US
53001;Adell;WI;43.62;-87.94;US
53002;Allenton;WI;43.47;-88.35;US
53003;Ashippun;WI;43.23;-88.47;US
53004;Belgium;WI;43.5;-87.85;US
53005;Brookfield;WI;43.06;-88.11;US
53006;Brownsville;WI;43.61;-88.49;US
53007;Butler;WI;43.1;-88.07;US
53008;Brookfield;WI;43.06;-88.11;US
53010;Campbellsport;WI;43.59;-88.28;US
53011;Cascade;WI;43.65;-88;US
53012;Cedarburg;WI;43.29;-87.98;US
53013;Cedar Grove;WI;43.56;-87.82;US
53014;Chilton;WI;44.02;-88.16;US
53015;Cleveland;WI;43.91;-87.75;US
53016;Clyman;WI;43.31;-88.71;US
53017;Colgate;WI;43.2;-88.25;US
53018;Delafield;WI;43.06;-88.39;US
53019;Eden;WI;43.69;-88.36;US
53020;Elkhart Lake;WI;43.83;-88.01;US
53021;Fredonia;WI;43.46;-87.95;US
53022;Germantown;WI;43.23;-88.12;US
53023;Glenbeulah;WI;43.79;-88.04;US
53024;Grafton;WI;43.31;-87.95;US
53026;Greenbush;WI;43.77;-88.1;US
53027;Hartford;WI;43.32;-88.38;US
53029;Hartland;WI;43.09;-88.34;US
53031;Hingham;WI;43.75;-87.86;US
53032;Horicon;WI;43.44;-88.63;US
53033;Hubertus;WI;43.23;-88.24;US
53034;Hustisford;WI;43.34;-88.6;US
53035;Iron Ridge;WI;43.39;-88.53;US
53036;Ixonia;WI;43.16;-88.58;US
53037;Jackson;WI;43.32;-88.16;US
53038;Johnson Creek;WI;43.07;-88.77;US
53039;Juneau;WI;43.4;-88.7;US
53040;Kewaskum;WI;43.52;-88.23;US
53042;Kiel;WI;43.91;-88.03;US
53044;Kohler;WI;43.73;-87.77;US
53045;Brookfield;WI;43.06;-88.11;US
53046;Lannon;WI;43.15;-88.16;US
53047;Lebanon;WI;43.23;-88.59;US
53048;Lomira;WI;43.58;-88.44;US
53049;Malone;WI;43.88;-88.28;US
53050;Mayville;WI;43.49;-88.54;US
53051;Menomonee Falls;WI;43.14;-88.12;US
53052;Menomonee Falls;WI;43.14;-88.12;US
53056;Merton;WI;43.14;-88.31;US
53057;Mount Calvary;WI;43.82;-88.24;US
53058;Nashotah;WI;43.09;-88.4;US
53059;Neosho;WI;43.3;-88.51;US
53060;Newburg;WI;43.43;-88.04;US
53061;New Holstein;WI;43.94;-88.09;US
53062;New Holstein;WI;43.94;-88.09;US
53063;Newton;WI;43.99;-87.73;US
53064;North Lake;WI;43.14;-88.24;US
53065;Oakfield;WI;43.68;-88.54;US
53066;Oconomowoc;WI;43.1;-88.49;US
53069;Okauchee;WI;43.11;-88.43;US
53070;Oostburg;WI;43.62;-87.79;US
53072;Pewaukee;WI;43.08;-88.25;US
53073;Plymouth;WI;43.74;-87.97;US
53074;Port Washington;WI;43.39;-87.87;US
53075;Random Lake;WI;43.55;-87.95;US
53076;Richfield;WI;43.27;-88.21;US
53078;Rubicon;WI;43.31;-88.45;US
53079;Saint Cloud;WI;43.82;-88.16;US
53080;Saukville;WI;43.38;-87.94;US
53081;Sheboygan;WI;43.7;-87.74;US
53082;Sheboygan;WI;43.75;-87.71;US
53083;Sheboygan;WI;43.82;-87.75;US
53085;Sheboygan Falls;WI;43.72;-87.82;US
53086;Slinger;WI;43.33;-88.28;US
53088;Stockbridge;WI;44.07;-88.31;US
53089;Sussex;WI;43.13;-88.21;US
53090;West Bend;WI;43.42;-88.18;US
53091;Theresa;WI;43.51;-88.45;US
53092;Thiensville;WI;43.23;-87.97;US
53093;Waldo;WI;43.67;-87.94;US
53094;Watertown;WI;43.19;-88.72;US
53095;West Bend;WI;43.42;-88.18;US
53097;Mequon;WI;43.23;-87.98;US
53098;Watertown;WI;43.19;-88.72;US
53099;Woodland;WI;43.41;-88.45;US
53101;Bassett;WI;42.52;-88.24;US
53102;Benet Lake;WI;42.54;-88.02;US
53103;Big Bend;WI;42.88;-88.2;US
53104;Bristol;WI;42.54;-88.02;US
53105;Burlington;WI;42.67;-88.27;US
53108;Caledonia;WI;42.82;-87.93;US
53109;Camp Lake;WI;42.53;-88.14;US
53110;Cudahy;WI;42.94;-87.86;US
53114;Darien;WI;42.6;-88.71;US
53115;Delavan;WI;42.62;-88.63;US
53118;Dousman;WI;43.01;-88.47;US
53119;Eagle;WI;42.87;-88.47;US
53120;East Troy;WI;42.78;-88.39;US
53121;Elkhorn;WI;42.67;-88.54;US
53122;Elm Grove;WI;43.04;-88.08;US
53125;Fontana;WI;42.54;-88.55;US
53126;Franksville;WI;42.79;-87.99;US
53127;Genesee Depot;WI;42.88;-88.36;US
53128;Genoa City;WI;42.5;-88.32;US
53129;Greendale;WI;42.93;-88;US
53130;Hales Corners;WI;42.94;-88.04;US
53132;Franklin;WI;42.88;-88;US
53137;Helenville;WI;43.01;-88.71;US
53138;Honey Creek;WI;42.71;-88.36;US
53139;Kansasville;WI;42.7;-88.12;US
53140;Kenosha;WI;42.58;-87.85;US
53141;Kenosha;WI;42.58;-87.85;US
53142;Kenosha;WI;42.58;-87.85;US
53143;Kenosha;WI;42.58;-87.85;US
53144;Kenosha;WI;42.58;-87.85;US
53146;New Berlin;WI;42.97;-88.12;US
53147;Lake Geneva;WI;42.58;-88.42;US
53148;Lyons;WI;42.65;-88.32;US
53149;Mukwonago;WI;42.86;-88.33;US
53150;Muskego;WI;42.89;-88.12;US
53151;New Berlin;WI;42.97;-88.12;US
53152;New Munster;WI;42.58;-88.24;US
53153;North Prairie;WI;42.93;-88.39;US
53154;Oak Creek;WI;42.88;-87.89;US
53156;Palmyra;WI;42.87;-88.58;US
53157;Pell Lake;WI;42.54;-88.35;US
53158;Pleasant Prairie;WI;42.52;-87.88;US
53159;Powers Lake;WI;42.54;-88.3;US
53167;Rochester;WI;42.74;-88.22;US
53168;Salem;WI;42.6;-88.12;US
53170;Silver Lake;WI;42.55;-88.16;US
53171;Somers;WI;42.58;-87.89;US
53172;South Milwaukee;WI;42.91;-87.86;US
53176;Springfield;WI;42.64;-88.41;US
53177;Sturtevant;WI;42.7;-87.89;US
53178;Sullivan;WI;43.01;-88.58;US
53179;Trevor;WI;42.51;-88.13;US
53181;Twin Lakes;WI;42.51;-88.25;US
53182;Union Grove;WI;42.68;-88.05;US
53183;Wales;WI;43;-88.37;US
53184;Walworth;WI;42.53;-88.59;US
53185;Waterford;WI;42.76;-88.21;US
53186;Waukesha;WI;43.01;-88.23;US
53187;Waukesha;WI;43.01;-88.23;US
53188;Waukesha;WI;43.01;-88.23;US
53189;Waukesha;WI;43.01;-88.23;US
53190;Whitewater;WI;42.83;-88.73;US
53191;Williams Bay;WI;42.57;-88.54;US
53192;Wilmot;WI;42.54;-88.12;US
53194;Woodworth;WI;42.53;-88.01;US
53195;Zenda;WI;42.54;-88.49;US
53199;Silver Lake;WI;42.55;-88.17;US
53201;Milwaukee;WI;43.06;-87.96;US
53202;Milwaukee;WI;43.06;-87.96;US
53203;Milwaukee;WI;43.06;-87.96;US
53204;Milwaukee;WI;43.06;-87.96;US
53205;Milwaukee;WI;43.06;-87.96;US
53206;Milwaukee;WI;43.06;-87.96;US
53207;Milwaukee;WI;43.06;-87.96;US
53208;Milwaukee;WI;43.06;-87.96;US
53209;Milwaukee;WI;43.06;-87.96;US
53210;Milwaukee;WI;43.06;-87.96;US
53211;Milwaukee;WI;43.06;-87.96;US
53212;Milwaukee;WI;43.06;-87.96;US
53213;Milwaukee;WI;43.06;-87.96;US
53214;Milwaukee;WI;43.06;-87.96;US
53215;Milwaukee;WI;43.06;-87.96;US
53216;Milwaukee;WI;43.06;-87.96;US
53217;Milwaukee;WI;43.06;-87.96;US
53218;Milwaukee;WI;43.06;-87.96;US
53219;Milwaukee;WI;43.06;-87.96;US
53220;Milwaukee;WI;43.06;-87.96;US
53221;Milwaukee;WI;43.06;-87.96;US
53222;Milwaukee;WI;43.06;-87.96;US
53223;Milwaukee;WI;43.06;-87.96;US
53224;Milwaukee;WI;43.06;-87.96;US
53225;Milwaukee;WI;43.06;-87.96;US
53226;Milwaukee;WI;43.06;-87.96;US
53227;Milwaukee;WI;43.06;-87.96;US
53228;Milwaukee;WI;43.06;-87.96;US
53233;Milwaukee;WI;43.06;-87.96;US
53234;Milwaukee;WI;43.06;-87.96;US
53235;Saint Francis;WI;42.97;-87.87;US
53237;Milwaukee;WI;43.06;-87.96;US
53244;Milwaukee;WI;42.94;-87.91;US
53259;Milwaukee;WI;43.06;-87.96;US
53263;Milwaukee;WI;43.06;-87.96;US
53267;Milwaukee;WI;43.06;-87.96;US
53268;Milwaukee;WI;43.06;-87.96;US
53274;Milwaukee;WI;43.06;-87.96;US
53278;Milwaukee;WI;43.06;-87.96;US
53288;Milwaukee;WI;43.06;-87.96;US
53290;Milwaukee;WI;43.06;-87.96;US
53293;Milwaukee;WI;43.06;-87.96;US
53295;Milwaukee;WI;43.06;-87.96;US
53401;Racine;WI;42.72;-87.8;US
53402;Racine;WI;42.72;-87.8;US
53403;Racine;WI;42.72;-87.8;US
53404;Racine;WI;42.72;-87.8;US
53405;Racine;WI;42.72;-87.8;US
53406;Racine;WI;42.72;-87.8;US
53407;Racine;WI;42.72;-87.8;US
53408;Racine;WI;42.72;-87.8;US
53501;Afton;WI;42.69;-89.09;US
53502;Albany;WI;42.7;-89.43;US
53503;Arena;WI;43.16;-89.91;US
53504;Argyle;WI;42.7;-89.86;US
53505;Avalon;WI;42.65;-88.83;US
53506;Avoca;WI;43.18;-90.32;US
53507;Barneveld;WI;43.01;-89.89;US
53508;Belleville;WI;42.86;-89.53;US
53510;Belmont;WI;42.73;-90.33;US
53511;Beloit;WI;42.52;-89.02;US
53512;Beloit;WI;42.52;-89.02;US
53515;Black Earth;WI;43.13;-89.74;US
53516;Blanchardville;WI;42.8;-89.86;US
53517;Blue Mounds;WI;43.02;-89.82;US
53518;Blue River;WI;43.18;-90.57;US
53520;Brodhead;WI;42.61;-89.37;US
53521;Brooklyn;WI;42.85;-89.37;US
53522;Browntown;WI;42.57;-89.79;US
53523;Cambridge;WI;43;-89.01;US
53525;Clinton;WI;42.55;-88.86;US
53526;Cobb;WI;42.96;-90.32;US
53527;Cottage Grove;WI;43.08;-89.2;US
53528;Cross Plains;WI;43.11;-89.64;US
53529;Dane;WI;43.25;-89.5;US
53530;Darlington;WI;42.68;-90.11;US
53531;Deerfield;WI;43.05;-89.07;US
53532;De Forest;WI;43.24;-89.34;US
53533;Dodgeville;WI;42.96;-90.13;US
53534;Edgerton;WI;42.83;-89.07;US
53535;Edmund;WI;42.97;-90.24;US
53536;Evansville;WI;42.77;-89.29;US
53537;Footville;WI;42.67;-89.2;US
53538;Fort Atkinson;WI;42.92;-88.84;US
53540;Gotham;WI;43.21;-90.29;US
53541;Gratiot;WI;42.57;-90.02;US
53542;Hanover;WI;42.69;-89.09;US
53543;Highland;WI;43.04;-90.37;US
53544;Hollandale;WI;42.87;-89.93;US
53545;Janesville;WI;42.68;-89.01;US
53546;Janesville;WI;42.68;-89.01;US
53547;Janesville;WI;42.68;-89.01;US
53548;Janesville;WI;42.68;-89.07;US
53549;Jefferson;WI;43;-88.8;US
53550;Juda;WI;42.55;-89.49;US
53551;Lake Mills;WI;43.07;-88.9;US
53553;Linden;WI;42.91;-90.27;US
53554;Livingston;WI;42.9;-90.43;US
53555;Lodi;WI;43.31;-89.53;US
53556;Lone Rock;WI;43.18;-90.2;US
53557;Lowell;WI;43.33;-88.82;US
53558;Mc Farland;WI;43.01;-89.29;US
53559;Marshall;WI;43.17;-89.06;US
53560;Mazomanie;WI;43.17;-89.79;US
53561;Merrimac;WI;43.37;-89.62;US
53562;Middleton;WI;43.1;-89.5;US
53563;Milton;WI;42.77;-88.94;US
53565;Mineral Point;WI;42.86;-90.18;US
53566;Monroe;WI;42.59;-89.64;US
53569;Montfort;WI;42.97;-90.43;US
53570;Monticello;WI;42.74;-89.58;US
53571;Morrisonville;WI;43.27;-89.35;US
53572;Mount Horeb;WI;43;-89.73;US
53573;Muscoda;WI;43.18;-90.43;US
53574;New Glarus;WI;42.81;-89.63;US
53575;Oregon;WI;42.92;-89.38;US
53576;Orfordville;WI;42.62;-89.25;US
53577;Plain;WI;43.27;-90.04;US
53578;Prairie Du Sac;WI;43.29;-89.72;US
53579;Reeseville;WI;43.3;-88.84;US
53580;Rewey;WI;42.84;-90.39;US
53581;Richland Center;WI;43.33;-90.38;US
53582;Ridgeway;WI;42.99;-89.99;US
53583;Sauk City;WI;43.27;-89.72;US
53584;Sextonville;WI;43.28;-90.29;US
53585;Sharon;WI;42.5;-88.73;US
53586;Shullsburg;WI;42.57;-90.23;US
53587;South Wayne;WI;42.56;-89.88;US
53588;Spring Green;WI;43.17;-90.06;US
53589;Stoughton;WI;42.92;-89.22;US
53590;Sun Prairie;WI;43.18;-89.23;US
53593;Verona;WI;42.98;-89.53;US
53594;Waterloo;WI;43.18;-88.98;US
53595;Dodgeville;WI;42.96;-90.13;US
53596;Sun Prairie;WI;43.18;-89.23;US
53597;Waunakee;WI;43.18;-89.45;US
53598;Windsor;WI;43.21;-89.34;US
53599;Woodford;WI;42.64;-89.92;US
53701;Madison;WI;43.07;-89.38;US
53702;Madison;WI;43.07;-89.38;US
53703;Madison;WI;43.07;-89.38;US
53704;Madison;WI;43.07;-89.38;US
53705;Madison;WI;43.07;-89.38;US
53706;Madison;WI;43.07;-89.38;US
53707;Madison;WI;43.07;-89.38;US
53708;Madison;WI;43.07;-89.38;US
53711;Madison;WI;43.07;-89.38;US
53713;Madison;WI;43.07;-89.38;US
53714;Madison;WI;43.07;-89.38;US
53715;Madison;WI;43.07;-89.38;US
53716;Madison;WI;43.07;-89.38;US
53717;Madison;WI;43.07;-89.38;US
53718;Madison;WI;43.07;-89.38;US
53719;Madison;WI;43.07;-89.38;US
53725;Madison;WI;43.07;-89.38;US
53726;Madison;WI;43.07;-89.38;US
53744;Madison;WI;43.07;-89.38;US
53774;Madison;WI;43.07;-89.4;US
53777;Madison;WI;43.07;-89.38;US
53778;Madison;WI;43.07;-89.38;US
53779;Madison;WI;43.07;-89.38;US
53782;Madison;WI;43.07;-89.38;US
53783;Madison;WI;43.07;-89.38;US
53784;Madison;WI;43.07;-89.38;US
53785;Madison;WI;43.07;-89.38;US
53786;Madison;WI;43.07;-89.38;US
53788;Madison;WI;43.07;-89.38;US
53789;Madison;WI;43.07;-89.38;US
53790;Madison;WI;43.07;-89.38;US
53791;Madison;WI;43.07;-89.38;US
53792;Madison;WI;43.07;-89.38;US
53793;Madison;WI;43.07;-89.38;US
53794;Madison;WI;43.07;-89.38;US
53801;Bagley;WI;42.9;-91.09;US
53802;Beetown;WI;42.79;-90.88;US
53803;Benton;WI;42.57;-90.38;US
53804;Bloomington;WI;42.89;-90.92;US
53805;Boscobel;WI;43.13;-90.7;US
53806;Cassville;WI;42.71;-90.99;US
53807;Cuba City;WI;42.6;-90.43;US
53808;Dickeyville;WI;42.62;-90.59;US
53809;Fennimore;WI;42.98;-90.65;US
53810;Glen Haven;WI;42.83;-91.06;US
53811;Hazel Green;WI;42.53;-90.43;US
53812;Kieler;WI;42.58;-90.59;US
53813;Lancaster;WI;42.84;-90.7;US
53816;Mount Hope;WI;42.96;-90.85;US
53817;Patch Grove;WI;42.93;-90.97;US
53818;Platteville;WI;42.73;-90.47;US
53820;Potosi;WI;42.68;-90.71;US
53821;Prairie Du Chien;WI;43.04;-91.14;US
53824;Sinsinawa;WI;42.51;-90.53;US
53825;Stitzer;WI;42.91;-90.63;US
53826;Wauzeka;WI;43.08;-90.89;US
53827;Woodman;WI;43.09;-90.79;US
53901;Portage;WI;43.54;-89.46;US
53910;Adams;WI;43.95;-89.81;US
53911;Arlington;WI;43.33;-89.37;US
53913;Baraboo;WI;43.46;-89.74;US
53916;Beaver Dam;WI;43.46;-88.83;US
53919;Brandon;WI;43.73;-88.78;US
53920;Briggsville;WI;43.68;-89.57;US
53922;Burnett;WI;43.52;-88.7;US
53923;Cambria;WI;43.54;-89.11;US
53924;Cazenovia;WI;43.52;-90.19;US
53925;Columbus;WI;43.33;-89.02;US
53926;Dalton;WI;43.68;-89.19;US
53927;Dellwood;WI;43.96;-89.95;US
53928;Doylestown;WI;43.42;-89.14;US
53929;Elroy;WI;43.74;-90.27;US
53930;Endeavor;WI;43.71;-89.46;US
53931;Fairwater;WI;43.74;-88.86;US
53932;Fall River;WI;43.38;-89.04;US
53933;Fox Lake;WI;43.56;-88.91;US
53934;Friendship;WI;43.97;-89.82;US
53935;Friesland;WI;43.58;-89.06;US
53936;Grand Marsh;WI;43.89;-89.71;US
53937;Hillpoint;WI;43.38;-90.16;US
53939;Kingston;WI;43.69;-89.13;US
53940;Lake Delton;WI;43.59;-89.78;US
53941;La Valle;WI;43.58;-90.13;US
53942;Lime Ridge;WI;43.46;-90.15;US
53943;Loganville;WI;43.43;-90.03;US
53944;Lyndon Station;WI;43.71;-89.89;US
53946;Markesan;WI;43.7;-88.98;US
53947;Marquette;WI;43.74;-89.13;US
53948;Mauston;WI;43.8;-90.08;US
53949;Montello;WI;43.79;-89.33;US
53950;New Lisbon;WI;43.87;-90.16;US
53951;North Freedom;WI;43.45;-89.86;US
53952;Oxford;WI;43.78;-89.56;US
53953;Packwaukee;WI;43.78;-89.39;US
53954;Pardeeville;WI;43.53;-89.3;US
53955;Poynette;WI;43.39;-89.4;US
53956;Randolph;WI;43.53;-89;US
53957;Randolph;WI;43.53;-89;US
53958;Reedsburg;WI;43.54;-89.98;US
53959;Reedsburg;WI;43.53;-89.99;US
53960;Rio;WI;43.45;-89.23;US
53961;Rock Springs;WI;43.47;-89.91;US
53962;Union Center;WI;43.68;-90.26;US
53963;Waupun;WI;43.63;-88.73;US
53964;Westfield;WI;43.88;-89.49;US
53965;Wisconsin Dells;WI;43.62;-89.77;US
53968;Wonewoc;WI;43.65;-90.22;US
53969;Wyocena;WI;43.49;-89.31;US
54001;Amery;WI;45.3;-92.36;US
54002;Baldwin;WI;44.96;-92.37;US
54003;Beldenville;WI;44.77;-92.43;US
54004;Clayton;WI;45.32;-92.17;US
54005;Clear Lake;WI;45.25;-92.26;US
54006;Cushing;WI;45.56;-92.64;US
54007;Deer Park;WI;45.18;-92.38;US
54009;Dresser;WI;45.36;-92.63;US
54010;East Ellsworth;WI;44.72;-92.42;US
54011;Ellsworth;WI;44.73;-92.47;US
54013;Glenwood City;WI;45.05;-92.17;US
54014;Hager City;WI;44.64;-92.56;US
54015;Hammond;WI;44.97;-92.43;US
54016;Hudson;WI;44.97;-92.73;US
54017;New Richmond;WI;45.12;-92.53;US
54020;Osceola;WI;45.31;-92.69;US
54021;Prescott;WI;44.75;-92.79;US
54022;River Falls;WI;44.85;-92.62;US
54023;Roberts;WI;44.98;-92.55;US
54024;Saint Croix Falls;WI;45.4;-92.63;US
54025;Somerset;WI;45.12;-92.67;US
54026;Star Prairie;WI;45.19;-92.53;US
54027;Wilson;WI;44.95;-92.17;US
54028;Woodville;WI;44.95;-92.28;US
54082;Houlton;WI;45.07;-92.75;US
54101;Abrams;WI;44.78;-88.06;US
54102;Amberg;WI;45.5;-88;US
54103;Armstrong Creek;WI;45.65;-88.44;US
54104;Athelstane;WI;45.43;-88.09;US
54106;Black Creek;WI;44.47;-88.45;US
54107;Bonduel;WI;44.74;-88.44;US
54110;Brillion;WI;44.17;-88.06;US
54111;Cecil;WI;44.81;-88.44;US
54112;Coleman;WI;45.07;-88.03;US
54113;Combined Locks;WI;44.26;-88.31;US
54114;Crivitz;WI;45.23;-88;US
54115;De Pere;WI;44.43;-88.07;US
54119;Dunbar;WI;45.65;-88.18;US
54120;Fence;WI;45.75;-88.43;US
54121;Florence;WI;45.93;-88.25;US
54123;Forest Junction;WI;44.21;-88.15;US
54124;Gillett;WI;44.88;-88.3;US
54125;Goodman;WI;45.63;-88.34;US
54126;Greenleaf;WI;44.31;-88.09;US
54127;Green Valley;WI;44.79;-88.26;US
54128;Gresham;WI;44.84;-88.78;US
54129;Hilbert;WI;44.14;-88.15;US
54130;Kaukauna;WI;44.27;-88.26;US
54131;Freedom;WI;44.38;-88.28;US
54135;Keshena;WI;44.88;-88.63;US
54136;Kimberly;WI;44.27;-88.34;US
54137;Krakow;WI;44.75;-88.25;US
54138;Lakewood;WI;45.29;-88.51;US
54139;Lena;WI;44.95;-88.05;US
54140;Little Chute;WI;44.28;-88.31;US
54141;Little Suamico;WI;44.71;-88.01;US
54143;Marinette;WI;45.08;-87.62;US
54149;Mountain;WI;45.18;-88.48;US
54150;Neopit;WI;44.98;-88.82;US
54151;Niagara;WI;45.78;-88;US
54152;Nichols;WI;44.56;-88.46;US
54153;Oconto;WI;44.89;-87.86;US
54154;Oconto Falls;WI;44.87;-88.14;US
54155;Oneida;WI;44.49;-88.21;US
54156;Pembine;WI;45.63;-88;US
54157;Peshtigo;WI;45.05;-87.74;US
54159;Porterfield;WI;45.15;-87.8;US
54160;Potter;WI;44.11;-88.09;US
54161;Pound;WI;45.09;-88.03;US
54162;Pulaski;WI;44.66;-88.23;US
54165;Seymour;WI;44.51;-88.32;US
54166;Shawano;WI;44.77;-88.58;US
54169;Sherwood;WI;44.17;-88.27;US
54170;Shiocton;WI;44.44;-88.57;US
54171;Sobieski;WI;44.71;-88.06;US
54173;Suamico;WI;44.63;-88.05;US
54174;Suring;WI;45;-88.37;US
54175;Townsend;WI;45.33;-88.58;US
54177;Wausaukee;WI;45.37;-87.95;US
54180;Wrightstown;WI;44.32;-88.17;US
54182;Zachow;WI;44.73;-88.34;US
54201;Algoma;WI;44.6;-87.44;US
54202;Baileys Harbor;WI;45.06;-87.12;US
54204;Brussels;WI;44.73;-87.63;US
54205;Casco;WI;44.55;-87.61;US
54207;Collins;WI;44.08;-87.98;US
54208;Denmark;WI;44.34;-87.82;US
54209;Egg Harbor;WI;45.04;-87.29;US
54210;Ellison Bay;WI;45.25;-87.06;US
54211;Ephraim;WI;45.15;-87.16;US
54212;Fish Creek;WI;45.13;-87.23;US
54213;Forestville;WI;44.69;-87.47;US
54214;Francis Creek;WI;44.2;-87.72;US
54215;Kellnersville;WI;44.22;-87.8;US
54216;Kewaunee;WI;44.46;-87.51;US
54217;Luxemburg;WI;44.54;-87.7;US
54220;Manitowoc;WI;44.09;-87.67;US
54221;Manitowoc;WI;44.09;-87.67;US
54226;Maplewood;WI;44.75;-87.48;US
54227;Maribel;WI;44.27;-87.8;US
54228;Mishicot;WI;44.23;-87.64;US
54229;New Franken;WI;44.53;-87.83;US
54230;Reedsville;WI;44.15;-87.95;US
54232;Saint Nazianz;WI;44;-87.92;US
54234;Sister Bay;WI;45.18;-87.12;US
54235;Sturgeon Bay;WI;44.83;-87.37;US
54240;Tisch Mills;WI;44.33;-87.61;US
54241;Two Rivers;WI;44.2;-87.59;US
54245;Valders;WI;44.06;-87.88;US
54246;Washington Island;WI;45.37;-86.9;US
54247;Whitelaw;WI;44.14;-87.82;US
54301;Green Bay;WI;44.52;-87.98;US
54302;Green Bay;WI;44.52;-87.98;US
54303;Green Bay;WI;44.52;-87.98;US
54304;Green Bay;WI;44.52;-87.98;US
54305;Green Bay;WI;44.52;-87.98;US
54306;Green Bay;WI;44.52;-87.98;US
54307;Green Bay;WI;44.52;-87.98;US
54308;Green Bay;WI;44.52;-87.98;US
54311;Green Bay;WI;44.52;-87.98;US
54313;Green Bay;WI;44.52;-87.98;US
54324;Green Bay;WI;44.52;-87.98;US
54344;Green Bay;WI;44.52;-87.98;US
54401;Wausau;WI;44.96;-89.64;US
54402;Wausau;WI;44.96;-89.64;US
54403;Wausau;WI;44.96;-89.64;US
54404;Marshfield;WI;44.66;-90.17;US
54405;Abbotsford;WI;44.94;-90.31;US
54406;Amherst;WI;44.44;-89.28;US
54407;Amherst Junction;WI;44.46;-89.31;US
54408;Aniwa;WI;45.01;-89.2;US
54409;Antigo;WI;45.14;-89.15;US
54410;Arpin;WI;44.54;-90.03;US
54411;Athens;WI;45.03;-90.07;US
54412;Auburndale;WI;44.62;-90.01;US
54413;Babcock;WI;44.29;-90.13;US
54414;Birnamwood;WI;44.93;-89.2;US
54415;Blenker;WI;44.61;-89.91;US
54416;Bowler;WI;44.86;-88.98;US
54417;Brokaw;WI;45.02;-89.65;US
54418;Bryant;WI;45.2;-89.01;US
54420;Chili;WI;44.63;-90.35;US
54421;Colby;WI;44.9;-90.31;US
54422;Curtiss;WI;44.95;-90.43;US
54423;Custer;WI;44.5;-89.41;US
54424;Deerbrook;WI;45.23;-89.16;US
54425;Dorchester;WI;45;-90.33;US
54426;Edgar;WI;44.92;-89.96;US
54427;Eland;WI;44.86;-89.21;US
